id,url_id,user_id,event_type,timestamp,details
217,217,186,created,2025-07-17 08:53:20,"{""short_code"":""tQr1j3"",""original_url"":""https://acme.dev/silver/harvest/217""}"
218,218,103,created,2025-02-10 19:16:39,"{""short_code"":""eGno4y"",""original_url"":""https://hackstack.io/proud/zenith/218""}"
219,219,391,created,2025-08-19 21:40:06,"{""short_code"":""7popVr"",""original_url"":""https://opswise.net/amber/delta/219""}"
220,220,388,created,2026-01-02 18:50:06,"{""short_code"":""EHCgNe"",""original_url"":""https://acme.dev/jade/meadow/220""}"
221,221,188,created,2025-08-17 15:13:45,"{""short_code"":""SR7Lp7"",""original_url"":""https://example.com/keen/field/221""}"
222,222,341,created,2025-01-26 09:31:02,"{""short_code"":""T8TQEb"",""original_url"":""https://relay.cloud/navy/field/222""}"
223,223,189,created,2025-04-03 15:42:33,"{""short_code"":""Gx8ral"",""original_url"":""https://acme.dev/gold/uplink/223""}"
224,224,346,created,2025-02-27 23:57:48,"{""short_code"":""9A9U2L"",""original_url"":""https://seeded.app/navy/lagoon/224""}"
225,225,7,created,2025-06-10 14:56:42,"{""short_code"":""Dvm6FY"",""original_url"":""https://hackstack.io/vivid/garden/225""}"
226,226,126,created,2025-08-31 15:41:25,"{""short_code"":""miZT8F"",""original_url"":""https://acme.dev/young/window/226""}"
227,227,369,created,2025-07-29 16:01:31,"{""short_code"":""AwX2pM"",""original_url"":""https://acme.dev/mellow/field/227""}"
228,228,24,created,2025-01-17 01:17:27,"{""short_code"":""I8ZMcc"",""original_url"":""https://seeded.app/warm/meadow/228""}"
229,229,44,created,2025-11-09 03:05:50,"{""short_code"":""jN6psU"",""original_url"":""https://example.com/calm/uplink/229""}"
230,230,393,created,2025-02-03 23:15:03,"{""short_code"":""Z5306h"",""original_url"":""https://relay.cloud/quiet/meadow/230""}"
231,231,16,created,2025-10-14 02:21:11,"{""short_code"":""GjY0ud"",""original_url"":""https://seeded.app/clear/yard/231""}"
232,232,99,created,2025-08-13 11:54:33,"{""short_code"":""1WnPHQ"",""original_url"":""https://seeded.app/silver/window/232""}"
233,233,371,created,2025-09-18 10:08:23,"{""short_code"":""j8FylH"",""original_url"":""https://opswise.net/cobalt/network/233""}"
234,234,116,created,2026-02-15 02:50:20,"{""short_code"":""DkzQm1"",""original_url"":""https://hackstack.io/keen/valley/234""}"
235,235,1,created,2025-08-04 05:24:40,"{""short_code"":""U9OoAF"",""original_url"":""https://example.com/vivid/uplink/235""}"
236,236,90,created,2026-02-09 17:48:10,"{""short_code"":""iN9HAL"",""original_url"":""https://relay.cloud/calm/engine/236""}"
237,237,261,created,2025-11-27 02:37:59,"{""short_code"":""6zrVC4"",""original_url"":""https://opswise.net/cobalt/uplink/237""}"
238,238,400,created,2025-05-08 19:28:45,"{""short_code"":""au07NL"",""original_url"":""https://hackstack.io/lively/river/238""}"
239,239,355,created,2025-06-17 09:15:57,"{""short_code"":""ELOAKn"",""original_url"":""https://opswise.net/quiet/anchor/239""}"
240,240,110,created,2025-01-22 05:32:07,"{""short_code"":""MKQPOZ"",""original_url"":""https://example.com/silver/delta/240""}"
241,241,296,created,2025-04-05 11:45:15,"{""short_code"":""k0iRyz"",""original_url"":""https://opswise.net/ivory/window/241""}"
242,242,40,created,2025-09-01 08:19:53,"{""short_code"":""GZAVtK"",""original_url"":""https://opswise.net/amber/delta/242""}"
243,243,395,created,2025-08-22 14:26:09,"{""short_code"":""AL6Gbg"",""original_url"":""https://hackstack.io/urban/field/243""}"
244,244,264,created,2025-09-10 14:44:32,"{""short_code"":""K4cHnP"",""original_url"":""https://acme.dev/tidy/delta/244""}"
245,245,335,created,2025-02-26 07:38:57,"{""short_code"":""INpcHR"",""original_url"":""https://acme.dev/ember/river/245""}"
246,246,272,created,2025-12-01 00:42:47,"{""short_code"":""Xr3hfh"",""original_url"":""https://opswise.net/lively/uplink/246""}"
247,247,307,created,2025-07-20 08:00:17,"{""short_code"":""L53dlM"",""original_url"":""https://example.com/gold/harvest/247""}"
248,248,358,created,2025-03-18 17:06:10,"{""short_code"":""lUtRVx"",""original_url"":""https://acme.dev/urban/anchor/248""}"
249,249,88,created,2025-09-30 08:39:09,"{""short_code"":""Jqo6CT"",""original_url"":""https://example.com/proud/canyon/249""}"
250,250,346,created,2025-07-07 02:35:05,"{""short_code"":""PCh69S"",""original_url"":""https://example.com/gold/garden/250""}"
251,251,172,created,2025-09-25 15:37:53,"{""short_code"":""aat3J7"",""original_url"":""https://opswise.net/navy/kernel/251""}"
252,252,341,created,2025-06-11 06:57:34,"{""short_code"":""apqPhv"",""original_url"":""https://relay.cloud/lively/pioneer/252""}"
253,253,270,created,2025-05-24 06:31:56,"{""short_code"":""On7m3G"",""original_url"":""https://hackstack.io/proud/canyon/253""}"
254,254,288,created,2025-10-10 01:20:07,"{""short_code"":""BvUk9W"",""original_url"":""https://relay.cloud/amber/canyon/254""}"
255,255,179,created,2025-07-10 09:26:32,"{""short_code"":""d6WQ0O"",""original_url"":""https://acme.dev/mellow/network/255""}"
256,256,371,created,2025-08-25 22:08:58,"{""short_code"":""DV17Sz"",""original_url"":""https://seeded.app/brisk/meadow/256""}"
257,257,272,created,2025-01-04 21:28:08,"{""short_code"":""AFGQHW"",""original_url"":""https://hackstack.io/navy/yard/257""}"
258,258,8,created,2025-12-28 18:51:47,"{""short_code"":""Bvtm2X"",""original_url"":""https://opswise.net/gold/river/258""}"
259,259,266,created,2025-03-24 02:34:12,"{""short_code"":""zIR8rP"",""original_url"":""https://hackstack.io/ember/journey/259""}"
260,260,32,created,2025-08-05 11:11:14,"{""short_code"":""tTh9aw"",""original_url"":""https://relay.cloud/calm/window/260""}"
261,261,51,created,2025-10-15 02:06:47,"{""short_code"":""KNZ0jh"",""original_url"":""https://hackstack.io/keen/river/261""}"
262,262,195,created,2025-10-12 23:37:04,"{""short_code"":""YKON0y"",""original_url"":""https://hackstack.io/warm/anchor/262""}"
263,263,344,created,2025-06-17 18:27:02,"{""short_code"":""2RSg4I"",""original_url"":""https://example.com/harbor/uplink/263""}"
264,264,120,created,2025-03-13 19:36:45,"{""short_code"":""64EH6P"",""original_url"":""https://relay.cloud/opal/meadow/264""}"
265,265,292,created,2025-03-26 02:29:32,"{""short_code"":""rBiwX6"",""original_url"":""https://relay.cloud/urban/journey/265""}"
266,266,359,created,2025-04-14 12:27:52,"{""short_code"":""aP90X5"",""original_url"":""https://acme.dev/jade/anchor/266""}"
267,267,145,created,2025-06-13 20:43:20,"{""short_code"":""mlChag"",""original_url"":""https://seeded.app/young/valley/267""}"
268,268,359,created,2025-12-02 21:35:08,"{""short_code"":""iFBfXM"",""original_url"":""https://opswise.net/vivid/beacon/268""}"
269,269,248,created,2025-10-11 11:32:58,"{""short_code"":""lBxINV"",""original_url"":""https://relay.cloud/keen/delta/269""}"
270,270,322,created,2025-01-09 11:07:20,"{""short_code"":""O1I2mL"",""original_url"":""https://relay.cloud/dawn/network/270""}"
271,271,28,created,2026-01-30 08:31:54,"{""short_code"":""GQ122p"",""original_url"":""https://relay.cloud/harbor/lagoon/271""}"
272,272,234,created,2026-01-31 00:01:09,"{""short_code"":""TR60Xt"",""original_url"":""https://relay.cloud/brisk/delta/272""}"
273,273,330,created,2025-07-07 23:25:42,"{""short_code"":""ig97S7"",""original_url"":""https://opswise.net/vivid/orbit/273""}"
274,274,217,created,2025-03-06 08:02:22,"{""short_code"":""rUPWwj"",""original_url"":""https://example.com/dawn/canyon/274""}"
275,275,76,created,2025-05-01 08:51:13,"{""short_code"":""fH854c"",""original_url"":""https://relay.cloud/clear/lagoon/275""}"
276,276,150,created,2025-02-03 01:18:09,"{""short_code"":""VyV00g"",""original_url"":""https://hackstack.io/mellow/engine/276""}"
277,277,31,created,2026-01-19 00:40:44,"{""short_code"":""dX3PNK"",""original_url"":""https://acme.dev/dawn/kernel/277""}"
278,278,71,created,2025-11-23 00:40:20,"{""short_code"":""0NnKrN"",""original_url"":""https://relay.cloud/amber/yard/278""}"
279,279,233,created,2025-08-10 18:11:37,"{""short_code"":""9kI8Ij"",""original_url"":""https://example.com/tidy/lagoon/279""}"
280,280,29,created,2025-07-12 05:45:37,"{""short_code"":""NJrUvB"",""original_url"":""https://opswise.net/silver/anchor/280""}"
281,281,16,created,2026-02-04 21:06:23,"{""short_code"":""a4OhrR"",""original_url"":""https://relay.cloud/urban/valley/281""}"
282,282,216,created,2025-08-04 02:48:43,"{""short_code"":""RnBbOP"",""original_url"":""https://example.com/warm/lagoon/282""}"
283,283,385,created,2025-02-19 17:55:34,"{""short_code"":""l5c2FC"",""original_url"":""https://hackstack.io/calm/journey/283""}"
284,284,126,created,2026-01-03 14:14:19,"{""short_code"":""JEamCP"",""original_url"":""https://example.com/rapid/delta/284""}"
285,285,336,created,2026-01-19 02:36:04,"{""short_code"":""Ddplww"",""original_url"":""https://relay.cloud/gold/anchor/285""}"
286,286,265,created,2025-08-28 14:25:16,"{""short_code"":""y5gk0M"",""original_url"":""https://opswise.net/harbor/uplink/286""}"
287,287,112,created,2025-08-08 06:50:31,"{""short_code"":""2AvLFc"",""original_url"":""https://acme.dev/calm/garden/287""}"
288,288,23,created,2025-10-11 10:14:34,"{""short_code"":""YAPD71"",""original_url"":""https://opswise.net/navy/valley/288""}"
289,289,332,created,2025-08-27 05:11:42,"{""short_code"":""zjO1Pr"",""original_url"":""https://relay.cloud/ivory/garden/289""}"
290,290,152,created,2025-04-27 15:31:57,"{""short_code"":""UAh87f"",""original_url"":""https://hackstack.io/opal/meadow/290""}"
291,291,379,created,2025-09-22 07:20:17,"{""short_code"":""9nQldV"",""original_url"":""https://hackstack.io/quiet/journey/291""}"
292,292,235,created,2025-04-30 14:04:19,"{""short_code"":""8kf7Zl"",""original_url"":""https://acme.dev/rapid/delta/292""}"
293,293,72,created,2025-02-11 07:57:01,"{""short_code"":""rg206J"",""original_url"":""https://example.com/warm/quartz/293""}"
294,294,175,created,2025-03-30 15:36:07,"{""short_code"":""YIwyAZ"",""original_url"":""https://acme.dev/jade/orbit/294""}"
295,295,301,created,2025-06-03 10:08:09,"{""short_code"":""KGsn1k"",""original_url"":""https://relay.cloud/gold/island/295""}"
296,296,347,created,2025-12-31 22:09:30,"{""short_code"":""dHNWG5"",""original_url"":""https://relay.cloud/jade/kernel/296""}"
297,297,222,created,2025-06-19 04:52:54,"{""short_code"":""111gvs"",""original_url"":""https://acme.dev/proud/zenith/297""}"
298,298,72,created,2025-03-08 20:46:49,"{""short_code"":""UIovd7"",""original_url"":""https://relay.cloud/keen/island/298""}"
299,299,209,created,2025-10-22 02:30:22,"{""short_code"":""Qxfhal"",""original_url"":""https://acme.dev/clear/island/299""}"
300,300,74,created,2025-01-07 05:49:13,"{""short_code"":""eSH83j"",""original_url"":""https://hackstack.io/young/beacon/300""}"
301,301,309,created,2025-03-01 02:22:47,"{""short_code"":""Koasem"",""original_url"":""https://example.com/navy/anchor/301""}"
302,302,98,created,2025-02-20 02:21:39,"{""short_code"":""GoK5Lx"",""original_url"":""https://seeded.app/dawn/meadow/302""}"
303,303,132,created,2025-01-09 18:01:45,"{""short_code"":""iB3OIf"",""original_url"":""https://acme.dev/keen/signal/303""}"
304,304,205,created,2025-02-19 08:17:26,"{""short_code"":""636mFk"",""original_url"":""https://opswise.net/quiet/journey/304""}"
305,305,123,created,2025-05-31 12:23:38,"{""short_code"":""MzxCR3"",""original_url"":""https://example.com/amber/delta/305""}"
306,306,86,created,2026-02-12 21:12:19,"{""short_code"":""zyXO5g"",""original_url"":""https://example.com/rapid/canyon/306""}"
307,307,347,created,2025-12-23 01:26:07,"{""short_code"":""MyjWaa"",""original_url"":""https://seeded.app/dawn/lagoon/307""}"
308,308,16,created,2025-04-22 02:16:13,"{""short_code"":""zLJ0i4"",""original_url"":""https://relay.cloud/amber/quartz/308""}"
309,309,47,created,2026-01-11 19:54:41,"{""short_code"":""cQ2Qc1"",""original_url"":""https://seeded.app/ember/uplink/309""}"
310,310,186,created,2025-12-11 19:20:45,"{""short_code"":""TI0fG8"",""original_url"":""https://relay.cloud/opal/delta/310""}"
311,311,106,created,2025-03-01 23:48:19,"{""short_code"":""fKn79w"",""original_url"":""https://seeded.app/navy/canyon/311""}"
312,312,310,created,2026-01-24 09:33:01,"{""short_code"":""nNU3Rs"",""original_url"":""https://example.com/silver/lagoon/312""}"
313,313,285,created,2025-11-22 06:30:15,"{""short_code"":""6eH7Hd"",""original_url"":""https://opswise.net/forest/zenith/313""}"
314,314,114,created,2025-06-22 21:29:17,"{""short_code"":""VBmyuH"",""original_url"":""https://acme.dev/brisk/garden/314""}"
315,315,230,created,2025-05-29 22:03:14,"{""short_code"":""d6GrMB"",""original_url"":""https://relay.cloud/gold/window/315""}"
316,316,299,created,2025-06-08 21:22:21,"{""short_code"":""5GW6Xo"",""original_url"":""https://hackstack.io/navy/anchor/316""}"
317,317,133,created,2025-12-29 13:14:43,"{""short_code"":""lTkbJ8"",""original_url"":""https://hackstack.io/opal/lagoon/317""}"
318,318,54,created,2025-04-18 10:40:43,"{""short_code"":""a5ELi4"",""original_url"":""https://example.com/navy/window/318""}"
319,319,146,created,2025-11-22 23:46:21,"{""short_code"":""FGOdY2"",""original_url"":""https://example.com/proud/window/319""}"
320,320,61,created,2025-09-24 10:30:51,"{""short_code"":""SsWkU2"",""original_url"":""https://hackstack.io/vivid/beacon/320""}"
321,321,310,created,2025-03-08 22:10:46,"{""short_code"":""vxBM36"",""original_url"":""https://seeded.app/forest/field/321""}"
322,322,334,created,2026-01-13 19:45:22,"{""short_code"":""7zukSO"",""original_url"":""https://opswise.net/gold/trail/322""}"
323,323,30,created,2025-10-30 05:43:59,"{""short_code"":""cp0NZN"",""original_url"":""https://hackstack.io/proud/anchor/323""}"
324,324,153,created,2025-08-09 01:56:47,"{""short_code"":""WrDPwV"",""original_url"":""https://hackstack.io/calm/engine/324""}"
325,325,114,created,2025-09-17 04:00:15,"{""short_code"":""oYq56X"",""original_url"":""https://seeded.app/opal/yard/325""}"
326,326,344,created,2025-09-21 21:53:20,"{""short_code"":""OPDwru"",""original_url"":""https://acme.dev/calm/delta/326""}"
327,327,354,created,2025-04-05 14:24:18,"{""short_code"":""Uhyy1p"",""original_url"":""https://relay.cloud/clear/field/327""}"
328,328,235,created,2025-09-08 19:46:05,"{""short_code"":""klY9OF"",""original_url"":""https://hackstack.io/lively/signal/328""}"
329,329,211,created,2025-06-27 22:45:16,"{""short_code"":""qylGAT"",""original_url"":""https://hackstack.io/keen/yard/329""}"
330,330,86,created,2026-02-09 07:22:44,"{""short_code"":""m89yoG"",""original_url"":""https://example.com/clear/signal/330""}"
331,331,12,created,2025-10-01 01:06:47,"{""short_code"":""RMsF2j"",""original_url"":""https://acme.dev/rapid/harvest/331""}"
332,332,205,created,2025-06-06 19:37:58,"{""short_code"":""85N3Ul"",""original_url"":""https://relay.cloud/harbor/meadow/332""}"
333,333,319,created,2026-01-08 07:51:41,"{""short_code"":""IrIYRO"",""original_url"":""https://hackstack.io/opal/yard/333""}"
334,334,169,created,2025-07-29 03:49:29,"{""short_code"":""fy7gLh"",""original_url"":""https://opswise.net/quiet/zenith/334""}"
335,335,266,created,2025-05-07 15:45:04,"{""short_code"":""BLkaFl"",""original_url"":""https://seeded.app/amber/pioneer/335""}"
336,336,312,created,2025-12-28 03:29:59,"{""short_code"":""jiSowL"",""original_url"":""https://acme.dev/cobalt/pioneer/336""}"
337,337,145,created,2025-11-21 04:24:44,"{""short_code"":""LjaWFp"",""original_url"":""https://acme.dev/tidy/anchor/337""}"
338,338,305,created,2025-10-15 01:46:29,"{""short_code"":""CJMZhV"",""original_url"":""https://relay.cloud/vivid/trail/338""}"
339,339,304,created,2025-01-27 02:56:42,"{""short_code"":""tO1LXU"",""original_url"":""https://acme.dev/urban/quartz/339""}"
340,340,7,created,2025-12-02 05:15:20,"{""short_code"":""4XK4Oj"",""original_url"":""https://hackstack.io/brisk/island/340""}"
341,341,272,created,2025-04-24 23:31:49,"{""short_code"":""S3ndlS"",""original_url"":""https://example.com/jade/field/341""}"
342,342,240,created,2025-10-17 21:02:17,"{""short_code"":""krVkWw"",""original_url"":""https://relay.cloud/keen/uplink/342""}"
343,343,91,created,2025-03-04 21:42:22,"{""short_code"":""uuacNE"",""original_url"":""https://relay.cloud/quiet/trail/343""}"
344,344,221,created,2025-03-02 14:42:52,"{""short_code"":""WqkGmE"",""original_url"":""https://example.com/brisk/pioneer/344""}"
345,345,51,created,2025-04-01 15:28:49,"{""short_code"":""9xBCNI"",""original_url"":""https://acme.dev/cobalt/zenith/345""}"
346,346,322,created,2025-02-16 12:49:21,"{""short_code"":""tOPTuj"",""original_url"":""https://seeded.app/silver/quartz/346""}"
347,347,143,created,2025-04-11 11:46:35,"{""short_code"":""v5NSi0"",""original_url"":""https://opswise.net/proud/yard/347""}"
348,348,302,created,2025-08-10 19:11:49,"{""short_code"":""Tg6YBZ"",""original_url"":""https://opswise.net/calm/beacon/348""}"
349,349,324,created,2025-09-20 01:28:21,"{""short_code"":""ikC4SF"",""original_url"":""https://example.com/warm/pioneer/349""}"
350,350,104,created,2025-01-06 04:02:13,"{""short_code"":""7xyLB9"",""original_url"":""https://opswise.net/harbor/trail/350""}"
351,351,261,created,2025-10-20 12:59:44,"{""short_code"":""NCezmo"",""original_url"":""https://example.com/vivid/delta/351""}"
352,352,5,created,2025-11-13 02:22:11,"{""short_code"":""SbFIuu"",""original_url"":""https://seeded.app/quiet/zenith/352""}"
353,353,192,created,2026-02-15 10:03:30,"{""short_code"":""uttFWO"",""original_url"":""https://acme.dev/gold/harvest/353""}"
354,354,91,created,2025-01-08 16:39:30,"{""short_code"":""hd8Bbh"",""original_url"":""https://seeded.app/dawn/island/354""}"
355,355,162,created,2025-10-31 07:33:20,"{""short_code"":""bcXfbt"",""original_url"":""https://opswise.net/urban/harvest/355""}"
356,356,127,created,2025-03-24 04:55:04,"{""short_code"":""rSjhEc"",""original_url"":""https://example.com/ivory/lagoon/356""}"
357,357,72,created,2025-05-14 15:46:00,"{""short_code"":""m9Ibpt"",""original_url"":""https://opswise.net/keen/beacon/357""}"
358,358,315,created,2025-06-20 17:27:57,"{""short_code"":""wYu38N"",""original_url"":""https://acme.dev/young/trail/358""}"
